"auto_id","hisco_45_id","hisco_3_id","hisco_2_id","hisco_1_id","label","description","country_code","preferred"
"35787","30","3","2","7","Cupola Furnaceman","Operates a cupola furnace to melt ferrous metal prior to casting or further processing, and performs related tasks.","","0"
"35788","40","3","2","7","Furnaceman, Metal Reheating","Operates furnace to reheat bars, plates and other stock metal forms prior to forging, power-pressing, rolling or other further processing.","","0"
"35789","90","3","2","7","Other Metal Melters and Reheaters","This group includes metal melters and reheaters not elsewhere classified, for example those who specialise in the production of ferrous or non-ferrous alloys by melting and mixing metals in prescribed percentages; or mainly performing one or more specialised tasks in the operation of a furnace, such as charging, operating blast- and heat regulating systems, tapping, and pouring molten metal into ladles.","","0"
"35790","20","4","2","7","Metal Pourer","Pours molten metal from ladle into moulds to produce metal castings.","","0"
"35791","30","4","2","7","Centrifugal Casting-Machine Operator","Operates centrifugal casting machine to cast pipes, brakedrums, bushings and other cylindrical metal products.","","0"
"35792","40","4","2","7","Die-Casting-Machine Operator","Operates die-casting machine to make castings from non-ferrous metals.","","0"
"35793","50","4","2","7","Continuous Rod-Casting-Machine-Operator (Non-Ferrous Metal)","Sets up and operates continuous casting machine to produce tubes and rods from non-ferrous metal.","","0"
"35794","90","4","2","7","Other Metal Caster","This group includes metal casters not elsewhere classified, for example those casting jewellery, dental forms or other non-ferrous metal products by hand; casting metal moulds for use in the manufacture of jewellery and other articles.","","0"
"35795","0","5","2","7","Metal Moulder or Coremaker, Specialisation Unknown","May perform any (but not all) of the occupational activities described in unit group 7-25.","","0"
"35796","20","5","2","7","Bench Moulder (Metal)","Makes sand moulds by hand on a bench for small metal castings.","","0"
"35797","30","5","2","7","Floor and Pit Moulder","Makes sand moulds on foundry floor or in pit for large metal castings.","","0"
"35798","40","5","2","7","Moulder (Machine)","Makes sand moulds for metal castings using auxiliary machines.","","0"
"35799","50","5","2","7","Coremaker (Hand)","Makes sand cores by hand for use in metal moulds.","","0"
"35800","55","5","2","7","Coremaker (Hand or Machine)","Makes sand cores by hand (7-25.50) or machine (7-25.60) for use in metal moulds.","","0"
"35801","60","5","2","7","Coremaker (Machine)","Tends turn-over draw-type machine that makes sand cores for use in casting metal.","","0"
"35802","90","5","2","7","Other Metal Moulders and Core Makers","This group includes metal moulders and core makers not elsewhere classified, for example those who verify dimensions and shapes of cores for conformance to specifications; tend core making machines that extrude sand cores having uniform cross section; tend blower-type core making machines to produce sand cores; make clay cores around which ferrous and non-ferrous pipe is cast; those who work as part of a team engaged in the large-scale production of moulds or cores and perform, by hand or machine, only one of the operations involved.","","0"
"35803","20","6","2","7","Annealer","Heats metal objects in furnace and cools them at predetermined rate to relieve internal stresses, restore ductility and refine grain structure.","","0"
"35804","30","6","2","7","Hardener","Hardens steel objects throughout by heating in furnace and quenching them.","","0"
"35805","40","6","2","7","Case-Hardener","Imparts hard skin and tough, ductile core to steel objects by treating them with chemicals, heating and quenching or cooling them.","","0"
"35806","50","6","2","7","Temperer","Reheats hardened steel objects in furnace and quenches them to relieve stresses caused in hardening process and impart toughness.","","0"
"35807","90","6","2","7","Other Metal Annealers, Temperers and Case-Hardeners","This group includes metal annealers, temperers and case hardeners not elsewhere classified, for example those who assist heat treaters by loading furnaces, packing metal objects in chemicals, preparing quenching media, and quenching metal objects.","","0"
"35808","20","7","2","7","Wire Drawer (Hand)","Makes wire of specified diameter by hand on a draw bench.","","0"
"35809","25","7","2","7","Wire Drawer (Hand or Machine)","Makes wire of specified diameter by hand (7-27.20) or machine (7-27.30).","","0"
"35810","30","7","2","7","Wire Drawer (Machine)","Sets and operates machine to make wire of specified diameter.","","0"
"35811","40","7","2","7","Seamless Pipe and Tube Drawer","Sets and operates machine to draw seamless ferrous and non-ferrous tubing of specified diameter.","","0"
"35812","50","7","2","7","Extruder Operator (Metal)","Sets and operates hydraulic extrusion press to make rods, bars and seamless tubing.","","0"
"35813","90","7","2","7","Other Metal Drawers and Extruders","This group includes metal drawers and extruders not elsewhere classified, for example those who assist in the operation of a hydraulic extrusion press by feeding billets to press and positioning upsetting and cut-off devices.","","0"
"35814","20","8","2","7","Electroplater","Sets and controls equipment to coat metal articles with non-ferrous metal by electrolysis.","","0"
"35815","30","8","2","7","Hot-Dip Plater","Operates hot-dip equipment to coat iron and steel products with corrosion-resistant non-ferrous metal.","","0"
"35816","40","8","2","7","Wire-Coating-Machine Operator","Coats wire with non-ferrous metal by automatic machine.","","0"
"35817","50","8","2","7","Metal Sprayer","Sets and operates equipment to spray molten metal on metal products to provide protective or decorative coating or to build up worn or damaged surfaces.","","0"
"35818","90","8","2","7","Other Metal Platers and Coaters","This group includes metal platers and coaters not elsewhere classified, for example those who specialise in coating, colouring or oxidising surfaces of metal articles by dipping them in acid, gilding, staining or hot chemical solutions; treating aluminium or aluminium alloy articles electrically to produce an oxidised finish (anodising); coating iron or steel products with zinc by heating them in closed boxes containing a powdered zinc compound (sherardising).","","0"
"35819","20","9","2","7","Metal Bluer","Impart blue, rust-resistant, decorative finish to metal articles by treating them with chemicals and heating them.","","0"
"35820","30","9","2","7","Casting Finisher","Semi-finishes the surfaces of cast metal articles by hand and machine.","","0"
"35821","40","9","2","7","Metal Cleaner","Operates equipment to clean metal articles in preparation for electroplating, galvanising, enamelling or similar finishing processes. May operate ultrasonic metal-cleaning equipment and be designated accordingly.","","0"
"35822","90","9","2","7","Other Metal Processors","This group includes other metal processors not elsewhere classified.","","0"
"35823","0","1","3","7","Wood Treater, Specialisation Unknown","May perform any (but not all) of the occupational activities described in unit group 7-31.","","0"
"35824","20","1","3","7","Wood-Seasoning Worker","Operates steam-heated kiln to season wood.","","0"
"35825","30","1","3","7","Wood-Treating Worker","Treats wood with chemicals to protect it against decay or parasites.","","0"
"35826","90","1","3","7","Other Wood Treaters","This group includes wood treaters not elsewhere classified, for example those who are mainly engaged in operating incising machines to perforate wood and facilitate penetration of preservatives; or impregnating wood products with fireproofing chemicals.","","0"
"35827","0","2","3","7","Sawyer, Plywood Maker or Related Wood-Processing Worker, Specialisation Unknown","May perform any (but not all) of the occupational activities described in unit group 7-32.","","0"
"35828","10","2","3","7","Sawyer, General","Sets and operates one or more different kinds of sawing machines or uses hand tools to cut or trim lumber and wood to specified dimensions on a repetitive basis. May work in a sawmill, a workshop, or outside in forests.","","0"
"35829","20","2","3","7","Edge Sawyer","Sets and operates a multiple-blade sawing machine to cut uneven edges of rough boards straight and square.","","0"
"35830","30","2","3","7","Band-Saw Operator","Sets and operates band-saw machine to saw logs into planks or boards.","","0"
"35831","40","2","3","7","Veneer Cutter","Sets and operates rotary lathe, slicer or other woodworking machine to peel or slice veneer from logs.","","0"
"35832","50","2","3","7","Plywood Core-Laying-Machine Operator","Operates machine to lay face and core veneer sheets in sequence and spread glue on core sheets to form plywood panels.","","0"
"35833","60","2","3","7","Plywood Press-Operator","Operates hot-plate press to bond glue-coated veneer sheets together to form plywood.","","0"
"35834","70","2","3","7","Wood Grader","Examines dressed or rough-sawn wood and sorts it according to quality and size.","","0"
"35835","90","2","3","7","Other Sawyer, Plywood Makers and Related Wood-Processing Workers","This group includes sawyers, plywood makers and related wood-processing workers not elsewhere classified, for example those who are mainly occupied in peeling bark from logs preparatory to sawing or veneer-cutting; operating power saws to cut logs into specified barrel stave lengths; operating banks of circular saws to cut out defective sections of boards (trimming); or operating edge-gluing machines to join veneer strips into sheets.","","0"
"35836","20","3","3","7","Wood Grinder","Operates power-driven machine to grind logs or wood blocks into fibre used in making paper pulp.","","0"
"35837","30","3","3","7","Chipperman","Operates chipper machine to reduce logs to chips for making pulp.","","0"
"35838","40","3","3","7","Digester Operator","Operates rotary or stationary boiler (digester) to produce pulp and to remove impurities from materials such as wood, rags, esparto, straw, or waste paper by chemical process in the manufacture of paper pulp.","","0"
"35839","50","3","3","7","Bleacher Operator","Operates machine that bleaches material, such as wood pulp, rags, esparto, straw or waste-paper pulp.","","0"
"35840","60","3","3","7","Beater Operator","Operates machine which mixes, beats and hydrates pulp and other ingredients to prepare stuff for making paper.","","0"
"35841","90","3","3","7","Other Paper Pulp Preparers","This group includes paper pulp prepares not classified elsewhere, for example those mainly occupied in operating machines which cut rags to size for cooking, bleaching or defibring prior to making pulp; screening pulp stock, pumped from digester, to separate coarse fibres from pulp; operating machines which eliminate surplus water and impurities from fibrous material prior to beating; operating machines which refine pulp by brushing out knots and shortening fibres.","","0"
"35842","0","4","3","7","Paper Maker, Specialisation Unknown","May perform any (but not all) of the occupational activities described in 7-34.20 to 7-34.90.","","0"
"35843","20","4","3","7","Paper-Making-Machine Operator (Wet End)","Operates section of machine in which wet pulp is formed into paper.","","0"
"35844","30","4","3","7","Paper-Making-Machine Operator (Back End)","Operates section of paper-making machine in which paper is dried, calendered, wound, slit and rewound.","","0"
"35845","40","4","3","7","Supercalender Operator","Operates supercalender machine to impart gloss and finish to surface of paper.","","0"
"35846","50","4","3","7","Coating-Machine Operator","Operates machine to glaze or impregnate paper with coating mixture.","","0"
"35847","60","4","3","7","Paper Maker (Hand)","Makes, by hand, paper of high quality and durability for bank notes, documents, account books, drawings and other purposes.","","0"
"35848","90","4","3","7","Other Paper Makers","This group includes paper makers not elsewhere classified, for example those mainly occupied in making paper board or laminated or crepe paper; making imitation hand-made paper on a cylinder mould machine; making sizes of glue, starch, rosin and other materials for surface treatment of paper; operating machines that waterproof paper by coating it with was; coating paper by machine with an ink-wax carbon mixture to make carbon paper.","","0"
"35849","0","1","4","7","Crusher, Grinder or Mixer, Specialisation Unknown","May perform any (but not all) occupational activities described in unit group 7-41.","","0"
"35850","20","1","4","7","Crusher Operator (Chemical and Related Processes)","Operates crushing machine in which solid lumps of chemicals or other materials used in chemical and related processes are reduced to size suitable for milling or other further processing.","","0"
"35851","30","1","4","7","Miller-Grinder (Chemical and Related Processes)","Operates mill to grind and pulverise solid chemicals or other materials used in chemical and related processes into particles of specified size.","","0"
"35852","40","1","4","7","Mixing-and Blending-Machine Operator (Chemical and Related Processes)","Operates machine in which solids or liquids used in chemical and related processes are mixed or blended according to formula to make chemical products.","","0"
"35853","90","1","4","7","Other Crushers, Grinders and Mixers","This group includes crushers, grinder and mixers not elsewhere classified, for example those who operate fantype grinding or beating machines in the treatment of asbestos fibres or operate special machines in which plastic resin is compounded or pelletised.","","0"
"35854","20","2","4","7","Cooker (Chemical and Related Processes)","Cooks materials such as bones, fats, molasses, oils, salts, acids and alkalis in open vats, boiling pans, kettles or similar containers to purify, mix or compound them, give them a special property or effect a chemical change in them.","","0"
"35855","30","2","4","7","Roaster, Chemical and Related Processes","Operates oven, rotary-kiln or similar device and auxiliary equipment, such as conveyer, feeders, and dust collectors, to calcine or otherwise effect a chemical change in materials.","","0"
"35856","40","2","4","7","Drier Operator (Chemical and Related Processes)","Operates driers that heat liquids or slurries to remove water or volatile liquid components.","","0"
"35857","90","2","4","7","Other Cookers, Roasters and Related Heat-Treaters","This group includes cookers, roasters and related heat-treaters not elsewhere classified, for example those who dry chemical solutions by a spraying or atomising process to produce powders; dry materials in drying rooms or in drying cabinets fitted with conveying equipment; or operate electrochemical furnaces to graphitise carbon electrodes.","","0"
"35858","20","3","4","7","Filter-Press Operator","Operates filter press to remove sediment, impurities and insoluble materials from liquid concentrations.","","0"
"35859","30","3","4","7","Rotary-Drum Filterer","Operates rotary-drum filter into which solutions are vacuum-drawn to remove sediment, impurities and insoluble material.","","0"
"35860","40","3","4","7","Centrifugal Separator Operator","Operates machine which separates solids from liquids, or liquids of different specific gravity from each other, by centrifugal force.","","0"
"35861","50","3","4","7","Crude Oil Treater (Oilfield)","Operates chemical, electrical or centrifugal equipment at oil well site to remove sediment and water from crude oil.","","0"
"35862","90","3","4","7","Other Filter and Separator Operators","This group includes filter and separator operators not elsewhere classified, for example those who operate other special filter and separator equipment to process specific kinds of chemical materials.","","0"
"35863","0","4","4","7","Still or Reactor Operator, Specialisation Unknown","May perform any (but not all) of the occupational activities described in unit group 7-44.","","0"
"35864","20","4","4","7","Batch-Still Operator (Chemical Processes, except Petroleum)","Operates one or more stills in which batches of crude liquid chemicals (other than petroleum) are treated to separate them into, or to refine, their chemical constituents.","","0"
"35865","30","4","4","7","Continuous-Still Operator (Chemical Processes, except Petroleum)","Operates one or more stills in which continuous feed of crude liquid chemical (other than petroleum) is separated into its chemical constituents or in which those constituents are refined.","","0"
"35866","40","4","4","7","Reactor-Converter Operator (Chemical Processes, except Petroleum)","Operates equipment (other than that used for treating petroleum) which performs a sequence of operations in a chemical reaction process: Workers who operate equipment performing only one operation in a reactor-converter process are classified according to the type of equipment operated.","","0"
"35867","50","4","4","7","Evaporator Operator","Operates evaporating tank, vacuum pan or similar device to concentrate solutions and suspensions by driving off excess water.","","0"
"35868","60","4","4","7","Extractor Operator (Wood Distillation)","Operates digester at tree-felling site to obtain crude turpentine from wood chips by steam distillation.","","0"
"35869","70","4","4","7","Saltmaker","Minds and services boiling pans containing brine, and draws or scoops out coarse and fine salt which is precipitated. May also do light and maintain fire under salt pans.","","0"
"35870","90","4","4","7","Other Still and Reactor Operators","This group includes still and reactor operators not elsewhere classified, for example those who specialise in refining crude wood turpentine; distilling resin into gum turpentine; distilling alcoholic beverages from prepares mixtures; distilling vegetable products with the aid of steam to obtain perfumes and aromatic substances of an oily nature; or assisting in operation of stills.","","0"
"35871","0","5","4","7","Petroleum-Refining Worker, Specialisation Unknown","May perform any (but not all) of the occupational activities described in unit group 7-45.","","0"
"35872","20","5","4","7","Desulphurisation Treater (Petroleum Refining)","Operates plant in which petrol, paraffin, crude and distilled oils, wax and other petroleum products are treated to remove sulphur and other undesirable impurities.","","0"
"35873","30","5","4","7","Pumpman (Petroleum Refining)","Operates steam or electrically driven pumps to circulate crude, semi-processed and finished petroleum products, water and chemical solutions through processing, storage and shipping departments of refinery.","","0"
"35874","40","5","4","7","Stillman (Petroleum Refining)","Operates one or more stills in which petroleum is distilled to separate it into, or to refine, products such as petrol, paraffin, lubricating oil and fuel oil.","","0"
"35875","50","5","4","7","Controlman (Petroleum Refining)","Operates control panel to regulate temperature, pressure, rate of flow and tank level in petroleum refining, processing and treating units and petrochemical units.","","0"
"35876","60","5","4","7","Blender (Petroleum Refining)","Operates equipment to blend petrol with chemicals and other additives to produce commercial fuel.","","0"
"35877","70","5","4","7","Paraffin Plant Operator","Operates filter presses to separate oil of paraffin distillate from paraffin wax.","","0"
"35878","90","5","4","7","Other Petroleum-Refining Workers","This group includes petroleum-refining workers not elsewhere classified, for example those who specialise in blending asphalt for various uses with naphtha, kerosene and other petroleum products; operating equipment to produce liquefied gas.","","0"
"35879","15","9","4","7","Chemical Bleacher Operator","Treats chemical solutions with bleaching reagent to improve their colour.","","0"
"35880","20","9","4","7","Coke Burner","Operates special ovens to produce coke from coal.","","0"
"35881","25","9","4","7","Coal-Gas Maker","Operates one or more retorts in the production of gas from coal.","","0"
"35882","30","9","4","7","Charcoal Burner","Operates kiln to convert wood into charcoal by slow burning process.","","0"
"35883","35","9","4","7","Synthetic Fibre Maker","Tends machine or machine section that extrudes or forms natural or synthetic polymers into synthetic fibres such as rayon or nylon.","","0"
"35884","40","9","4","7","Chemical Processor (Radioactive Materials)","Controls chemical equipment to separate and extract uranium, plutonium and other radioactive materials from their ores, to concentrate radioactive materials and extract them from solution, and to recover unconsumed uranium from spent nuclear fuels.","","0"
"35885","90","9","4","7","Other Chemical Processors and Related Workers","This group includes chemical processors and related workers not elsewhere classified, for example those who tend electrolytic cells used in the production of chemicals; wash chemicals in the processing of chemical products; coat pills and tablets to make them palatable and to preserve their ingredients; oxidise lead to form red lead; treat lead with acid or heat to form white lead; prepare starches and glucose; treat rubber latex with chemicals to coagulate it; and treat latex with smoke.","","0"
"35886","0","0","5","7","Spinner, Weaver, Knitter, Dyer or Related Worker, Specialisation Unknown.","May perform any (but not all) of the occupational activities described in minor group 7-5","","0"
"35887","0","1","5","7","Fibre Preparers, Specialisation Unknown","May perform any (but not all) of the occupational activities described in unit group 7-51.","","0"
"35888","15","1","5","7","Fibre Grader and Classer","Grades and classifies natural textile fibres.","","0"
"35889","20","1","5","7","Wool Scourer","Washes greasy wool (raw wool fibres) preparatory to further processing.","","0"
"35890","25","1","5","7","Fibre Mixer and Blender","Tends machines which mix textile fibres into uniform blends.","","0"
"35891","30","1","5","7","Fibre Picker","Operates picker machines which clean and fluff textile fibres.","","0"
"35892","35","1","5","7","Fibre Carder","Operates carding machine which cleans fibres and transforms them from loosely matted layers (lap) into untwisted strand (sliver).","","0"
"35893","40","1","5","7","Fibre Lapper","Operates machine which combines slivers into one sliver lap, or sliver laps into one ribbon lap, preparatory to combing.","","0"
"35894","45","1","5","7","Fibre Comber","Operates machine which combs out short fibres, removes dirt and delivers long fibres in a sliver for first drawing (twisting).","","0"
"35895","50","1","5","7","Fibre Drawer","Operates drawing frame machine which combines several strands of sliver into one attenuated strand of regular quality and weight.","","0"
"35896","55","1","5","7","Fibre Rover","Operates roving frame machine which transforms sliver into roving.","","0"
"35897","90","1","5","7","Other Fibre Preparers","This group includes fibre prepares not elsewhere classified, for example those who operate machine for softening and beating flax, jute and hemp fibres or for washing raw stock fibres (other than wood).","","0"
"35898","20","2","5","7","Spinner, Thread and Yarn","Operates machines to spin thread and yarn from roving on to spindles or other output packages.","","0"
"35899","30","2","5","7","Doubler","Operates machine which winds two or more threads onto a bobbin without twisting them.","","0"
"35900","40","2","5","7","Twister","Operates machine which twists two or more strands of yarn or thread into a single heavier and stronger strand.","","0"
"35901","50","2","5","7","Winder","Operates machine which winds yarn or thread from one package to another to facilitate further processing or transportation.","","0"
"35902","90","2","5","7","Other Spinners and Winders","This group includes spinners and winders not elsewhere classified, for example those who perform auxiliary operations in spinning and winding.","","0"
"35903","20","3","5","7","Loom Fixer","Sets, inspects and repairs looms of various kinds.","","0"
"35904","30","3","5","7","Knitting-Machine Setter","Sets, adjusts and makes minor repairs to various types of knitting machines.","","0"
"35905","40","3","5","7","Jacquard Design Copyist","Reproduces in diagram form designer=s sketches for weaving by Jacquard loom.","","0"
"35906","50","3","5","7","Jacquard Card Cutter","Operates machine which punches holes in Jacquard cards.","","0"
"35907","90","3","5","7","Other Weaving- and Knitting-Machine Setters and Pattern-Card Preparers","This group includes weaving- and knitting-machine setters and p attern-card preparers not elsewhere classified, for example those who check and correct punched holes in pattern cards; operate machines which produce working copies of pattern cards from master set; place pattern cards together in proper sequence by hand or machine.","","0"
"35908","0","4","5","7","Weaver, Specialisation Unknown","May perform any (but not all) of the occupational activities described in unit group 7-54.","","0"
"35909","15","4","5","7","Beam Warper","Operates machine which winds yarn or thread from bobbins directly onto weaver's beam, or onto cylinder or reel and then onto beam.","","0"
"35910","20","4","5","7","Loom Threader (Hand)","Draws warp thread or yarn into loom by hand, in preparation for weaving of fabric.","","0"
"35911","22","4","5","7","Loom Threader (Hand or Machine)","Draws warp thread into loom by hand (7-54.20) or machine (7-54.25) in preparation for weaving.","","0"
"35912","25","4","5","7","Loom Threader (Machine)","Operates machine which draws warp threads into loom in preparation for weaving.","","0"
"35913","30","4","5","7","Cloth Weaver (Hand)","Weaves fabric on hand-operated loom.","","0"
"35914","32","4","5","7","Cloth Weaver (Hand or Machine)","Weaves cloth by hand (7-54.30) or machine (7-54.40).","","0"
"35915","35","4","5","7","Tapestry Maker (Hand)","Makes tapestry on hand-operated loom.","","0"
"35916","40","4","5","7","Cloth Weaver (Machine, except Jacquard Loom)","Operates and tends battery of looms to weave yarn into cloth.","","0"
"35917","45","4","5","7","Jacquard Weaver","Operates Jacquard loom to weave cloth of intricate designs.","","0"
"35918","50","4","5","7","Lace Weaver (Machine)","Operates lace-making machine.","","0"
"35919","52","4","5","7","Lace Weaver (Hand or Machine)","Makes lace by machine (7-54.50) or hand.","","0"
"35920","55","4","5","7","Carpet Weaver (Hand)","Weaves carpet on hand-operated loom.","","0"
"35921","57","4","5","7","Carpet Weaver (Hand or Machine)","Weaves carpet on hand-operated loom (7-54.55) or machine (7-54.60).","","0"
"35922","60","4","5","7","Carpet Weaver (Machine)","Operates loom on which carpets or rugs are woven.","","0"
"35923","65","4","5","7","Net Maker (Machine)","Tends loom on which yarn or twist is intersected and knotted at regular intervals to form mesh.","","0"
"35924","70","4","5","7","Fabrics Examiner","Examines textile fabrics for faults.","","0"
"35925","75","4","5","7","Fabrics Repairer","Repairs faults in textile fabrics.","","0"
"35926","90","4","5","7","Other Weavers and Related Workers","This group includes weavers and related workers not elsewhere classified, for example those who perform auxiliary operations in weaving processes.","","0"
"35927","0","5","5","7","Knitter, Specialisation Unknown","May perform any (but not all) of the occupational activities described in unit group 7-55.","","0"
"35928","20","5","5","7","Knitting Machine-Operator (Garment)","Operates one or more standard or specialised power-driven machines which knit garments, fabrics and other articles from yarn.","","0"
"35929","30","5","5","7","Knitting Machine Operator (Hosiery)","Operates knitting machines to knit hosiery to shape of foot and leg.","","0"
"35930","35","5","5","7","Hosiery knitter (Hand)","Knits hosiery by hand.","","0"
"35931","40","5","5","7","Knitter (Hand-Operated Machine)","Knits fabrics, garments and other articles from yarn on hand-operated machine.","","0"
"35932","50","5","5","7","Hand Knitter","Knits garments and other articles by hand from yarn according to specifications.","","0"
"35933","90","5","5","7","Other Knitters","This group includes other knitters not elsewhere classified, for example those performing auxiliary operations in knitting processes.","","0"
"35934","0","6","5","7","Bleacher, Dyer or Textile Product Finisher, Specialisation Unknown","May perform any (but not all) of the occupational activities described in unit group 7-56.","","0"
"35935","15","6","5","7","Textile Bleacher","Treats fibres, yarn, cloth or other textile goods to make them lighter in colour.","","0"
"35936","20","6","5","7","Yarn Dyer","Treats yarn with dyes to give it required colour.","","0"
"35937","22","6","5","7","Yarn, Fabric or Garment Dyer","Treats yarn (7-56.20), textile fabric (7-56.25) or garment (7-56.30) with dyes to give it required colour.","","0"
"35938","25","6","5","7","Fabric Dyer","Treats textile fabric with dyes to give it required colour.","","0"
"35939","30","6","5","7","Garment Dyer","Re-dyes garments to give them colour desired by customers.","","0"
"35940","35","6","5","7","Textile Washer","Treats yarn, cloth or finished goods to remove impurities or excess chemicals.","","0"
"35941","40","6","5","7","Silk Degummer","Treats silk yarn, cloth or piece goods to remove natural gum.","","0"
"35942","45","6","5","7","Wool-Carboniser","Controls equipment that treats scoured wool fibres, woollen fabric and rags to carbonize and remove cellulosic (vegetable) matter.","","0"
"35943","50","6","5","7","Textile Shrinker","Tends equipment to shrink woven material to required length and width.","","0"
"35944","55","6","5","7","Textile Fuller","Tends equipment to cause fibres of wool to interlock and strengthen the cloth for further processing.","","0"
"35945","60","6","5","7","Textile Waterproofer","Treats textiles with chemical to make them water resistant.","","0"
"35946","65","6","5","7","Silk Weighter","Treats silk with solutions of tin and phosphates to give it weight and body.","","0"
"35947","70","6","5","7","Textile Calender Operator","Operates machine in which textiles are pressed, stretched or given lustre or waterproof or other type of finish by means of friction, heating and rolling.","","0"
"35948","90","6","5","7","Other Bleachers, Dyers and Textile Product Finishers","This group includes bleachers, dyers and textile product finishers not elsewhere classified, for example those who dye unspun fibres, hosiery or knitwear; disentangle skeins of yarn after washing, bleaching, dyeing or other treatment; dry materials at any stage of treatment; remove fibre protrusions; stretch textile goods; press made-up goods; re-waterproof used goods; or size the warp.","","0"
"35949","10","7","5","7","Rope Maker, General","Makes ropes from natural and artificial fibres by hand or machine.","","0"
"35950","20","7","5","7","Wheel Turner, Rope Making","Uses a wheel to twist or braid together strands of fibre into rope.","","0"
"35951","20","9","5","7","Braid Maker (Hand)","Makes braid by hand.","","0"
"35952","22","9","5","7","Braid Maker (Hand or Machine)","Makes braid by hand (7-59.20) or machine (7-59.25).","","0"
"35953","25","9","5","7","Braid Maker (Machine)","Operates one or more machines that interweave threads into tubular cord or narrow band.","","0"
"35954","30","9","5","7","Crocheter (Hand)","Makes trimmings, articles and decorative fabrics with thread or yarn by means of a hooked needle (crochet hook).","","0"
"35955","35","9","5","7","Crocheter (Machine)","Operates machine which crochets trimmings on knitted garments and other knitted goods.","","0"
"35956","40","9","5","7","Net Maker (Hand)","Makes nets by hand.","","0"
"35957","45","9","5","7","Fur Fibre Mixer (Machine)","Operates machine that mixes and purifies fur fibres by blowing air onto them.","","0"
"35958","50","9","5","7","Felt Hood Former","Operates machine which makes hat forms from fur fibres or wool batts.","","0"
"35959","90","9","5","7","Other Spinners, Weavers, Knitters, Dyers and Related Workers","This group includes spinners, weavers, knitters, dyers and related workers not elsewhere classified, for example those who harden and shrink hat forms or make wool felt sheeting.","","0"
"35960","0","1","6","7","Tanner or Fellmonger, Specialisation Unknown","May perform any (but not all) of the occupational activities described in unit group 7-61.","","0"
"35961","20","1","6","7","Hide and Skin Grader","Sorts and grades hides and skins before or after processing. Pelt grader is classified in 7-62.20.","","0"
"35962","25","1","6","7","Fellmonger","Separates residual wool from sheepskins and preserves skins intended for further treatment.","","0"
"35963","30","1","6","7","Hide Flesher and Dehairer (Hand)","Removes flesh and traces of hair from hides with hand knife.","","0"
"35964","35","1","6","7","Hide Flesher and Dehairer (Machine)","Operates machine in which flesh and hair are removed from hides.","","0"
"35965","40","1","6","7","Hide Splitter","Operates a machine in which hides are split edgeways to form two or more pieces or to give uniform thickness, or cuts the same by hand.","","0"
"35966","45","1","6","7","Tanner","Treats hides or skins in solutions to convert them into leather.","","0"
"35967","50","1","6","7","Leather Currier","Dresses and finishes hides after tanning.","","0"
"35968","55","1","6","7","Leather Dyer and Stainer","Prepares colour solutions, dyes and stains and applies them to dressed leather.","","0"
"35969","90","1","6","7","Other Tanners and Fellmongers","This group includes tanners and fellmongers not elsewhere classified, for example those who operate an automatic machine for buffing or polishing leather with brushes or pads; or nails leather on boards or frames.","","0"
"35970","0","2","6","7","Pelt Dressers, Specialisation Unknown","May perform any (but not all) of the occupational activities described in unit group 7-62.","","0"
"35971","20","2","6","7","Pelt Grader","Sorts fur- or wool-bearing pelts before or after they have been dressed. Worker occupied in grading and matching furs in connection with fur tailoring are classified in 7-92.40.","","0"
"35972","30","2","6","7","Pelt Flesher","Removes particles of flesh and fat from fur- or wool- bearing pelts prior to curing or other processing: scrapes particles from pelt with knife or by working skin backwards and forwards over fixed steel blade.","","0"
"35973","40","2","6","7","Pelt Plucker and Trimmer","Removes long coarse hair from fur pelts and trims underlying hair to even length.","","0"
"35974","50","2","6","7","Pelt Dyer (Hand)","Applies dyes to fur pelts by hand.","","0"
"35975","60","2","6","7","Pelt Stretcher","Stretches, or smooths and stretches, the skins of dressed pelts.","","0"
"35976","90","2","6","7","Other Pelt Dressers","This group includes pelt dressers not elsewhere classified, for example those who operate machines which remove fur from pelts or skins in pickling, dyeing or other solutions.","","0"
"35977","20","1","7","7","Grain Miller","Operates machinery for processing grain (except rice) to produce flour, meal and animal feed.","","0"
"35978","30","1","7","7","Rice Miller","Operates machinery for processing rice.","","0"
"35979","40","1","7","7","Spice Miller","Grinds spices to specified consistency in a mill.","","0"
"35980","90","1","7","7","Other Grain Millers and Related Workers","This group includes grain millers and related workers not elsewhere classified, for example those who operate cleansing, washing and husking equipment to prepare grain and related foods for milling; operate equipment to sift and sort milled products at various stages in milling process; or supervise the storage and conservation of grain in silos.","","0"
"35981","0","2","7","7","Sugar Processor or Refiner, Specialisation Unknown","May perform any (but not all) of the occupational activities described in unit group 7-72.","","0"
"35982","20","2","7","7","Sugar-Cane Grinder","Operates equipment to extract juice from sugar-canes by crushing them in series of rollers.","","0"
"35983","30","2","7","7","Diffuser Operator (Beet Sugar)","Tends automatic machine which extracts sugar liquor from beets.","","0"
"35984","40","2","7","7","Carbonation Man (Sugar Refining)","Controls tanks in which impurities in sugar liquor are precipitated by carbonation process.","","0"
"35985","50","2","7","7","Crystalliser Operator (Sugar Refining)","Tends tank in which sugar crystals are produced from hot sugar liquor.","","0"
