"ccode","year","pop","gdp","lab","cra","edu","att","lif","hgt","pol","id","hom","bio","c2p","s2p","s2t","c2t","ine","country","region"
434,1850,552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,0,0,0,NA,NA,NA,"MENA"
434,1860,557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,0,0,0,NA,NA,NA,"MENA"
434,1870,562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,0,0,0,NA,NA,NA,"MENA"
434,1880,567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.989,0,0,0,NA,NA,NA,"MENA"
434,1890,600,NA,NA,NA,NA,NA,NA,166.5,NA,NA,NA,0.989,0,0,0,NA,NA,NA,"MENA"
434,1900,685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.987,0,0,0,NA,NA,NA,"MENA"
434,1910,712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.987,0,0,0,NA,NA,NA,"MENA"
434,1911,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1912,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1913,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1914,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1915,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1916,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1917,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1918,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1919,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1920,710,NA,NA,NA,NA,NA,NA,165.11,1,NA,NA,0.987,0,0,0,NA,NA,NA,"MENA"
434,1921,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1922,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1923,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1924,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1925,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1926,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1927,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1928,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1929,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1930,706,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.987,0,0,0,NA,NA,NA,"MENA"
434,1931,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1932,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1933,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1934,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1935,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1936,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1937,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1938,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1939,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1940,900,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.983,0,0,0,NA,NA,NA,"MENA"
434,1941,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1942,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1943,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1944,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1945,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1946,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1947,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1948,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1949,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,1950,1029,857.1681204,NA,NA,0.43,NA,36.672,NA,1,NA,NA,0.981,0.04,0,0,39,NA,NA,"MENA"
434,1951,NA,924.6244155,NA,NA,NA,NA,36.672,NA,4,0,NA,NA,NA,NA,NA,46,NA,NA,"MENA"
434,1952,NA,963.0009542,NA,NA,NA,NA,36.672,NA,4,0.53,NA,NA,NA,NA,NA,45,NA,NA,"MENA"
434,1953,NA,948.818018,NA,NA,NA,NA,36.672,NA,4,0.53,NA,NA,NA,NA,NA,68,NA,NA,"MENA"
434,1954,NA,915.2534258,NA,NA,NA,NA,36.672,NA,4,0.53,NA,NA,NA,NA,NA,82,NA,NA,"MENA"
434,1955,NA,1114.501437,NA,NA,NA,NA,38.987,NA,4,0.53,NA,NA,NA,NA,NA,117,NA,NA,"MENA"
434,1956,NA,1313.582791,NA,NA,NA,NA,38.987,NA,4,0,NA,NA,NA,NA,NA,90,NA,NA,"MENA"
434,1957,NA,1324.924391,NA,NA,NA,NA,38.987,NA,4,0,NA,NA,NA,NA,NA,85,NA,NA,"MENA"
434,1958,NA,1410.061006,NA,NA,NA,NA,38.987,NA,4,0,NA,NA,NA,NA,NA,96,NA,NA,"MENA"
434,1959,NA,1470.404714,NA,NA,NA,NA,38.987,NA,4,0,NA,NA,NA,NA,NA,118,NA,NA,"MENA"
434,1960,1349,1829.668888,NA,NA,0.68,NA,46.887,NA,4,0,NA,0.974,0.14,0,2,189,NA,NA,"MENA"
434,1961,NA,1935.878351,NA,NA,NA,NA,46.887,NA,4,0,NA,NA,NA,NA,NA,326,NA,NA,"MENA"
434,1962,NA,2473.1892,NA,NA,NA,NA,46.887,NA,4,0,NA,NA,NA,NA,NA,286,NA,NA,"MENA"
434,1963,NA,3212.316505,NA,NA,NA,NA,46.887,NA,4,0,NA,NA,NA,NA,NA,399,NA,NA,"MENA"
434,1964,NA,4365.656409,NA,NA,NA,NA,46.887,NA,4,0,NA,NA,NA,NA,NA,181,NA,NA,"MENA"
434,1965,NA,5378.224749,NA,NA,NA,NA,53.317,NA,4,0,NA,NA,NA,NA,NA,277,NA,NA,"MENA"
434,1966,NA,6107.118084,NA,NA,NA,NA,53.317,NA,4,0,NA,NA,NA,NA,NA,717,NA,NA,"MENA"
434,1967,NA,6545.499607,NA,NA,NA,NA,53.317,NA,4,0,NA,NA,NA,NA,NA,5047,NA,NA,"MENA"
434,1968,NA,8395.474569,NA,NA,NA,NA,53.317,NA,4,0,NA,NA,NA,NA,NA,8219,NA,NA,"MENA"
434,1969,NA,9042.763969,NA,NA,NA,NA,53.317,NA,4,0,NA,NA,NA,NA,NA,9695,NA,NA,"MENA"
434,1970,1994,9114.819109,NA,NA,1.52,NA,58.407,NA,4,0,NA,0.971,4.42,0.08,164,8807,NA,NA,"MENA"
434,1971,NA,8251.736201,NA,NA,NA,NA,58.407,NA,4,0,NA,NA,NA,NA,NA,5891,NA,NA,"MENA"
434,1972,NA,6978.872894,NA,NA,NA,NA,58.407,NA,4,0,NA,NA,NA,NA,NA,4128,NA,NA,"MENA"
434,1973,NA,6664.1613,NA,NA,NA,NA,58.407,NA,4,0,NA,NA,NA,NA,NA,3916,NA,NA,"MENA"
434,1974,NA,5379.021977,NA,NA,NA,NA,58.407,NA,4,0,NA,NA,NA,NA,NA,2520,NA,NA,"MENA"
434,1975,NA,5515.242415,NA,NA,NA,NA,62.47,NA,4,0,NA,NA,NA,NA,NA,3136,NA,NA,"MENA"
434,1976,NA,6540.492694,NA,NA,NA,NA,62.47,NA,4,0,NA,NA,NA,NA,NA,4886,NA,NA,"MENA"
434,1977,NA,6945.447157,NA,NA,NA,NA,62.47,NA,4,0,NA,NA,NA,NA,NA,5483,NA,NA,"MENA"
434,1978,NA,6991.336721,NA,NA,NA,NA,62.47,NA,4,0,NA,NA,NA,NA,NA,5792,NA,NA,"MENA"
434,1979,NA,7565.112725,NA,NA,NA,NA,62.47,NA,4,0,NA,NA,NA,NA,NA,7089,NA,NA,"MENA"
434,1980,3063,7271.564724,NA,NA,3.28,NA,65.566,NA,4,0,NA,0.967,2.4,0.04,127,7347,NA,NA,"MENA"
434,1981,NA,5648.439126,NA,NA,NA,NA,65.566,NA,4,0,NA,NA,NA,NA,NA,7578,NA,NA,"MENA"
434,1982,NA,5233.735856,NA,NA,NA,NA,65.566,NA,4,0,NA,NA,NA,NA,NA,7681,NA,NA,"MENA"
434,1983,NA,4967.95695,NA,NA,NA,NA,65.566,NA,4,0,NA,NA,NA,NA,NA,7653,NA,NA,"MENA"
434,1984,NA,4397.062556,NA,NA,NA,NA,65.566,NA,4,0,NA,NA,NA,NA,NA,7222,NA,NA,"MENA"
434,1985,NA,3953.015463,NA,NA,NA,NA,67.513,NA,4,0,NA,NA,NA,NA,NA,8028,NA,NA,"MENA"
434,1986,NA,3585.582848,NA,NA,NA,NA,67.513,NA,4,0,NA,NA,NA,NA,NA,8817,NA,NA,"MENA"
434,1987,NA,3379.611537,NA,NA,NA,NA,67.513,NA,4,0,NA,NA,NA,NA,NA,8466,NA,NA,"MENA"
434,1988,NA,3303.338296,NA,NA,NA,NA,67.513,NA,4,0,NA,NA,NA,NA,NA,9578,NA,NA,"MENA"
434,1989,NA,3231.808907,NA,NA,NA,NA,67.513,NA,4,0,NA,NA,NA,NA,NA,9557,NA,NA,"MENA"
434,1990,4365,3087.087015,NA,NA,5.09,NA,69.347,NA,4,0,NA,0.966,2.36,0.03,120,10309,NA,NA,"MENA"
434,1991,NA,2825.023505,NA,NA,NA,NA,69.347,NA,4,0,NA,NA,NA,NA,NA,10800,NA,NA,"MENA"
434,1992,NA,2636.727543,NA,NA,NA,NA,69.347,NA,4,0,NA,NA,NA,NA,NA,10360,NA,NA,"MENA"
434,1993,NA,2453.035618,NA,NA,NA,NA,69.347,NA,4,0,NA,NA,NA,NA,NA,10848,NA,NA,"MENA"
434,1994,NA,2363.350016,NA,NA,NA,NA,69.347,NA,4,0,NA,NA,NA,NA,NA,10704,NA,NA,"MENA"
434,1995,NA,2321.318227,NA,NA,NA,NA,71.01,NA,4,0,NA,NA,NA,NA,NA,11929,NA,NA,"MENA"
434,1996,NA,2381.394904,NA,NA,NA,NA,71.01,NA,4,0,NA,NA,NA,NA,NA,10975,NA,NA,"MENA"
434,1997,NA,2466.767654,NA,NA,NA,NA,71.01,NA,4,0,NA,NA,NA,NA,NA,13245,NA,NA,"MENA"
434,1998,NA,2321.813435,NA,NA,NA,NA,71.01,NA,4,0,NA,NA,NA,NA,NA,13036,NA,NA,"MENA"
434,1999,NA,2291.418256,NA,NA,NA,NA,71.01,NA,4,0,NA,NA,NA,NA,NA,12766,NA,NA,"MENA"
434,2000,5346,2312.992992,NA,NA,6.63,NA,72.702,NA,4,0,NA,0.966,2.52,0.02,102,13460,NA,NA,"MENA"
434,2001,5457,2390.948058,NA,NA,NA,NA,72.702,NA,4,NA,NA,NA,NA,NA,NA,13904,NA,NA,"MENA"
434,2002,5569,2366.545375,NA,NA,NA,NA,72.702,NA,4,NA,NA,NA,NA,NA,NA,14195,NA,NA,"MENA"
434,2003,5685,2446.775584,NA,NA,NA,NA,72.702,NA,4,NA,NA,NA,NA,NA,NA,14544,NA,NA,"MENA"
434,2004,5803,2508.530014,NA,NA,NA,NA,72.702,NA,4,NA,2.9,NA,NA,NA,NA,14965,NA,NA,"MENA"
434,2005,5923,2702.598168,NA,NA,NA,NA,74.184,NA,4,NA,NA,NA,NA,NA,NA,15311,NA,NA,"MENA"
434,2006,6045,2817.606021,NA,NA,NA,NA,74.184,NA,4,NA,NA,NA,NA,NA,NA,14689,NA,NA,"MENA"
434,2007,6169,2960.618621,NA,NA,NA,NA,74.184,NA,4,NA,NA,NA,NA,NA,NA,14806,NA,NA,"MENA"
434,2008,6294,2993.563377,NA,NA,NA,NA,74.184,NA,4,NA,2.9,NA,NA,NA,NA,15924,NA,NA,"MENA"
434,2009,6420,NA,NA,NA,NA,NA,74.184,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MENA"
434,2010,6546,NA,NA,NA,8.07,NA,NA,NA,NA,NA,NA,0.965,2.55,NA,NA,NA,NA,NA,"MENA"
438,1800,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W. Europe"
438,1810,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W. Europe"
438,1820,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.575,0,0,NA,NA,NA,NA,"W. Europe"
438,1830,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.575,0,0,NA,NA,NA,NA,"W. Europe"
438,1840,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.575,0,0,NA,NA,NA,NA,"W. Europe"
438,1850,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.576,0,0,0,NA,NA,NA,"W. Europe"
438,1860,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.578,0,0,0,NA,NA,NA,"W. Europe"
438,1870,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.581,0,0,0,NA,NA,NA,"W. Europe"
438,1880,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.585,0,0,0,NA,NA,NA,"W. Europe"
438,1890,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.589,0,0,0,NA,NA,NA,"W. Europe"
438,1900,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.595,0,0,0,NA,NA,NA,"W. Europe"
438,1910,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.603,0,0,0,NA,NA,NA,"W. Europe"
438,1920,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.612,0,0,0,NA,NA,NA,"W. Europe"
438,1930,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.624,0,0,0,NA,NA,NA,"W. Europe"
438,1940,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.639,0,0,0,NA,NA,NA,"W. Europe"
438,1950,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.658,0,0,0,NA,NA,NA,"W. Europe"
438,1960,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.629,0,0,0,NA,NA,NA,"W. Europe"
438,1970,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.628,0,0,0,NA,NA,NA,"W. Europe"
438,1980,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.627,0,0,0,NA,NA,NA,"W. Europe"
438,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,NA,"W. Europe"
438,1990,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.679,0,0,0,NA,NA,NA,"W. Europe"
438,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"W. Europe"
438,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"W. Europe"
438,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"W. Europe"
438,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA,"W. Europe"
438,2000,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.678,0,0,0,NA,NA,NA,"W. Europe"
438,2001,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"W. Europe"
438,2002,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"W. Europe"
438,2003,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"W. Europe"
438,2004,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,NA,"W. Europe"
438,2005,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"W. Europe"
438,2006,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"W. Europe"
438,2007,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"W. Europe"
438,2008,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,NA,NA,NA,NA,NA,NA,NA,"W. Europe"
438,2009,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"W. Europe"
438,2010,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,0.708,0,NA,NA,NA,NA,NA,"W. Europe"
440,1800,519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
440,1810,605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"East. Europe and form. SU"
440,1820,692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.898,0,0,NA,0,NA,NA,"East. Europe and form. SU"
440,1821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1830,791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.884,0,0,NA,0,NA,NA,"East. Europe and form. SU"
440,1831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1840,904,NA,NA,NA,NA,NA,NA,165.3,NA,NA,NA,0.868,0,0,NA,0,NA,NA,"East. Europe and form. SU"
440,1841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1850,1033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.849,0,0,1,0,NA,NA,"East. Europe and form. SU"
440,1851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"East. Europe and form. SU"
440,1857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"East. Europe and form. SU"
440,1858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"East. Europe and form. SU"
440,1859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"East. Europe and form. SU"
440,1860,1180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.829,0,0,1,1,NA,NA,"East. Europe and form. SU"
440,1861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"East. Europe and form. SU"
440,1862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"East. Europe and form. SU"
440,1863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"East. Europe and form. SU"
440,1864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"East. Europe and form. SU"
440,1865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"East. Europe and form. SU"
440,1866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"East. Europe and form. SU"
440,1867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,"East. Europe and form. SU"
440,1868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"East. Europe and form. SU"
440,1869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,"East. Europe and form. SU"
440,1870,1312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,0.01,0,1,8,NA,NA,"East. Europe and form. SU"
440,1871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,"East. Europe and form. SU"
440,1872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,"East. Europe and form. SU"
440,1873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,"East. Europe and form. SU"
440,1874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,"East. Europe and form. SU"
440,1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,"East. Europe and form. SU"
440,1876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,"East. Europe and form. SU"
440,1877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,"East. Europe and form. SU"
440,1878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,"East. Europe and form. SU"
440,1879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,"East. Europe and form. SU"
440,1880,1457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,0.02,0,2,30,NA,NA,"East. Europe and form. SU"
440,1881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,"East. Europe and form. SU"
